source,canonical_origin,symbol,body_index,variant,canonical_nodes,variant_nodes,iterations,timeout_s,status,proof_elapsed_ms,wall_elapsed_ms,rule_matches,detail
production,python,elemwise_sub_inputs,158:0:0,mul_one,3,5,8,5.0,match,17.151,380.714,20,
production,python,exasp2_neg_div,150:0:0,add_zero,5,7,8,5.0,match,16.412,352.226,20,
production,python,exasp2_neg_div,150:0:0,associate_left,5,5,8,5.0,match,14.299,331.487,0,
production,python,exasp2_neg_div,150:0:0,associate_right,5,5,8,5.0,match,15.517,347.886,0,
production,python,exasp2_neg_div,150:0:0,commute_all,5,5,8,5.0,match,14.641,349.850,0,
production,python,exasp2_neg_div,150:0:0,mul_one,5,7,8,5.0,match,15.896,337.533,20,
production,python,exasp2_normalize_dense,149:0:0,add_zero,14,16,8,5.0,match,16.939,377.126,22,
production,python,exasp2_normalize_dense,149:0:0,associate_left,14,14,8,5.0,match,14.635,349.040,2,
production,python,exasp2_normalize_dense,149:0:0,associate_right,14,14,8,5.0,match,15.984,361.877,2,
production,python,exasp2_normalize_dense,149:0:0,commute_all,14,14,8,5.0,match,15.831,361.448,3,
production,python,exasp2_normalize_dense,149:0:0,mul_one,14,16,8,5.0,match,16.134,367.092,22,
production,python,exasp2_select_square,153:0:0,add_zero,8,10,8,5.0,match,18.643,385.287,22,
production,python,exasp2_select_square,153:0:0,associate_left,8,8,8,5.0,match,15.690,356.017,2,
production,python,exasp2_select_square,153:0:0,associate_right,8,8,8,5.0,match,15.915,340.363,2,
production,python,exasp2_select_square,153:0:0,commute_all,8,8,8,5.0,match,20.191,380.764,3,
production,python,exasp2_select_square,153:0:0,mul_one,8,10,8,5.0,match,23.152,429.551,22,
production,python,exasp2_update_2x_minus_x2,152:0:0,add_zero,5,7,8,5.0,match,15.444,394.412,22,
production,python,exasp2_update_2x_minus_x2,152:0:0,associate_left,5,5,8,5.0,match,14.850,357.889,2,
production,python,exasp2_update_2x_minus_x2,152:0:0,associate_right,5,5,8,5.0,match,17.085,409.859,2,
production,python,exasp2_update_2x_minus_x2,152:0:0,commute_all,5,5,8,5.0,match,18.786,359.541,3,
production,python,exasp2_update_2x_minus_x2,152:0:0,mul_one,5,7,8,5.0,match,21.358,510.351,22,
production,python,fdtd_E_update,90:0:0,add_zero,11,13,8,5.0,match,16.398,384.111,24,
production,python,fdtd_E_update,90:0:0,associate_left,11,11,8,5.0,match,15.627,337.278,4,
production,python,fdtd_E_update,90:0:0,associate_right,11,11,8,5.0,match,14.589,377.820,4,
production,python,fdtd_E_update,90:0:0,commute_all,11,11,8,5.0,match,27.960,388.006,6,
production,python,fdtd_E_update,90:0:0,mul_one,11,13,8,5.0,match,16.222,369.248,24,
production,python,fdtd_E_update_tensor,97:0:0,add_zero,11,13,8,5.0,match,20.239,386.919,24,
production,python,fdtd_E_update_tensor,97:0:0,associate_left,11,11,8,5.0,match,16.845,340.498,4,
production,python,fdtd_E_update_tensor,97:0:0,associate_right,11,11,8,5.0,match,14.063,329.362,4,
production,python,fdtd_E_update_tensor,97:0:0,commute_all,11,11,8,5.0,match,17.887,390.183,6,
production,python,fdtd_E_update_tensor,97:0:0,mul_one,11,13,8,5.0,match,15.775,363.964,24,
production,python,fdtd_update_2in,93:0:0,add_zero,7,9,8,5.0,match,17.551,347.352,22,
production,python,fdtd_update_2in,93:0:0,associate_left,7,7,8,5.0,match,14.372,362.642,2,
production,python,fdtd_update_2in,93:0:0,associate_right,7,7,8,5.0,match,14.674,363.955,2,
production,python,fdtd_update_2in,93:0:0,commute_all,7,7,8,5.0,match,16.146,353.398,3,
production,python,fdtd_update_2in,93:0:0,mul_one,7,9,8,5.0,match,16.077,344.969,22,
production,python,fdtd_update_2in_tensor,100:0:0,add_zero,7,9,8,5.0,match,17.481,399.112,22,
production,python,fdtd_update_2in_tensor,100:0:0,associate_left,7,7,8,5.0,match,17.261,372.133,2,
production,python,fdtd_update_2in_tensor,100:0:0,associate_right,7,7,8,5.0,match,14.992,349.194,2,
production,python,fdtd_update_2in_tensor,100:0:0,commute_all,7,7,8,5.0,match,14.815,315.825,3,
production,python,fdtd_update_2in_tensor,100:0:0,mul_one,7,9,8,5.0,match,16.375,319.727,22,
production,python,fv4_flux,146:0:0,add_zero,15,17,8,5.0,match,17.098,388.378,28,
production,python,fv4_flux,146:0:0,associate_left,15,15,8,5.0,match,16.203,361.411,8,
production,python,fv4_flux,146:0:0,associate_right,15,15,8,5.0,match,18.412,383.727,8,
production,python,fv4_flux,146:0:0,commute_all,15,15,8,5.0,match,16.765,366.874,12,
production,python,fv4_flux,146:0:0,mul_one,15,17,8,5.0,match,20.776,379.794,28,
production,python,heat_3d_7pt,89:0:0,add_zero,31,33,8,5.0,match,47.930,390.217,1699,
production,python,heat_3d_7pt,89:0:0,associate_left,31,31,8,5.0,match,33.505,353.718,823,
production,python,heat_3d_7pt,89:0:0,associate_right,31,31,8,5.0,match,33.311,335.880,872,
production,python,heat_3d_7pt,89:0:0,commute_all,31,31,8,5.0,match,36.741,344.701,1058,
production,python,heat_3d_7pt,89:0:0,mul_one,31,33,8,5.0,match,69.065,452.263,2722,
production,python,heat_3d_7pt_tensor,96:0:0,add_zero,31,33,8,5.0,match,48.641,399.925,1699,
production,python,heat_3d_7pt_tensor,96:0:0,associate_left,31,31,8,5.0,match,36.293,372.708,823,
production,python,heat_3d_7pt_tensor,96:0:0,associate_right,31,31,8,5.0,match,42.918,420.701,872,
production,python,heat_3d_7pt_tensor,96:0:0,commute_all,31,31,8,5.0,match,37.842,449.468,1058,
production,python,heat_3d_7pt_tensor,96:0:0,mul_one,31,33,8,5.0,match,55.683,382.866,2722,
production,python,hpgmg_apply_op_27pt_tensor,3:0:0,add_zero,3,5,8,5.0,match,15.099,323.637,22,
production,python,hpgmg_apply_op_27pt_tensor,3:0:0,associate_left,3,3,8,5.0,match,16.003,352.851,2,
production,python,hpgmg_apply_op_27pt_tensor,3:0:0,associate_right,3,3,8,5.0,match,13.762,320.951,2,
production,python,hpgmg_apply_op_27pt_tensor,3:0:0,commute_all,3,3,8,5.0,match,14.187,316.525,3,
production,python,hpgmg_apply_op_27pt_tensor,3:0:0,mul_one,3,5,8,5.0,match,16.412,328.822,46,
production,python,hpgmg_apply_op_27pt_tensor,3:1:0,add_zero,1,3,8,5.0,match,15.603,327.611,20,
production,python,hpgmg_apply_op_27pt_tensor,3:1:0,associate_left,1,1,8,5.0,match,13.708,340.960,0,
production,python,hpgmg_apply_op_27pt_tensor,3:1:0,associate_right,1,1,8,5.0,match,14.173,323.789,0,
production,python,hpgmg_apply_op_27pt_tensor,3:1:0,commute_all,1,1,8,5.0,match,14.657,334.751,0,
production,python,hpgmg_apply_op_27pt_tensor,3:1:0,mul_one,1,3,8,5.0,match,14.445,323.513,20,
production,python,hpgmg_apply_op_27pt_tensor,3:2:0,add_zero,1,3,8,5.0,match,15.309,329.458,20,
production,python,hpgmg_apply_op_27pt_tensor,3:2:0,associate_left,1,1,8,5.0,match,13.910,366.774,0,
production,python,hpgmg_apply_op_27pt_tensor,3:2:0,associate_right,1,1,8,5.0,match,17.332,344.168,0,
production,python,hpgmg_apply_op_27pt_tensor,3:2:0,commute_all,1,1,8,5.0,match,13.517,319.986,0,
production,python,hpgmg_apply_op_27pt_tensor,3:2:0,mul_one,1,3,8,5.0,match,14.810,329.875,20,
production,python,hpgmg_apply_op_27pt_tensor,3:3:0,add_zero,5,7,8,5.0,match,16.849,418.102,48,
production,python,hpgmg_apply_op_27pt_tensor,3:3:0,associate_left,5,5,8,5.0,match,14.027,356.400,4,
production,python,hpgmg_apply_op_27pt_tensor,3:3:0,associate_right,5,5,8,5.0,match,15.198,340.552,4,
production,python,hpgmg_apply_op_27pt_tensor,3:3:0,commute_all,5,5,8,5.0,match,16.811,367.781,6,
production,python,hpgmg_apply_op_27pt_tensor,3:3:0,mul_one,5,7,8,5.0,match,15.029,352.870,63,
production,python,hpgmg_apply_op_7pt_tensor,80:0:0,add_zero,21,23,8,5.0,match,17.360,351.405,52,
production,python,hpgmg_apply_op_7pt_tensor,80:0:0,associate_left,21,21,8,5.0,match,14.966,326.856,8,
production,python,hpgmg_apply_op_7pt_tensor,80:0:0,associate_right,21,21,8,5.0,match,14.516,344.067,8,
production,python,hpgmg_apply_op_7pt_tensor,80:0:0,commute_all,21,21,8,5.0,match,16.164,351.477,12,
production,python,hpgmg_apply_op_7pt_tensor,80:0:0,mul_one,21,23,8,5.0,match,27.066,380.824,118,
production,python,hpgmg_color_vector_3D,148:0:0,add_zero,14,16,8,5.0,match,16.926,349.031,38,
production,python,hpgmg_color_vector_3D,148:0:0,associate_left,14,14,8,5.0,match,16.805,370.362,18,
production,python,hpgmg_color_vector_3D,148:0:0,associate_right,14,14,8,5.0,match,16.950,354.418,21,
production,python,hpgmg_color_vector_3D,148:0:0,commute_all,14,14,8,5.0,match,16.516,357.855,23,
production,python,hpgmg_color_vector_3D,148:0:0,mul_one,14,16,8,5.0,match,20.696,355.901,119,
production,python,hpgmg_gsrb_smooth_7pt_tensor,77:0:0,add_zero,30,32,8,5.0,match,16.853,350.990,32,
production,python,hpgmg_gsrb_smooth_7pt_tensor,77:0:0,associate_left,30,30,8,5.0,match,16.948,349.475,12,
production,python,hpgmg_gsrb_smooth_7pt_tensor,77:0:0,associate_right,30,30,8,5.0,match,15.788,359.594,12,
production,python,hpgmg_gsrb_smooth_7pt_tensor,77:0:0,commute_all,30,30,8,5.0,match,19.138,358.963,18,
production,python,hpgmg_gsrb_smooth_7pt_tensor,77:0:0,mul_one,30,32,8,5.0,match,19.826,359.885,32,
production,python,hpgmg_interpolation_p1,85:0:0,add_zero,35,37,8,5.0,match,307.780,625.780,1703,
production,python,hpgmg_interpolation_p1,85:0:0,associate_left,35,35,8,5.0,match,304.117,697.450,1033,
production,python,hpgmg_interpolation_p1,85:0:0,associate_right,35,35,8,5.0,match,251.819,572.599,762,
production,python,hpgmg_interpolation_p1,85:0:0,commute_all,35,35,8,5.0,match,305.255,640.586,977,
production,python,hpgmg_interpolation_p1,85:0:0,mul_one,35,37,8,5.0,match,403.583,715.741,3244,
production,python,hpgmg_interpolation_p2,86:0:0,add_zero,17,19,8,5.0,match,46.762,409.047,1994,
production,python,hpgmg_interpolation_p2,86:0:0,associate_left,17,17,8,5.0,match,39.231,448.358,1374,
production,python,hpgmg_interpolation_p2,86:0:0,associate_right,17,17,8,5.0,match,46.812,451.752,1378,
production,python,hpgmg_interpolation_p2,86:0:0,commute_all,17,17,8,5.0,match,44.843,359.568,1511,
production,python,hpgmg_interpolation_p2,86:0:0,mul_one,17,19,8,5.0,match,57.146,372.052,3095,
production,python,hpgmg_jacobi_smooth_7pt_tensor,78:0:0,add_zero,29,31,8,5.0,match,23.247,366.368,366,
production,python,hpgmg_jacobi_smooth_7pt_tensor,78:0:0,associate_left,29,29,8,5.0,match,15.565,323.746,28,
production,python,hpgmg_jacobi_smooth_7pt_tensor,78:0:0,associate_right,29,29,8,5.0,match,16.127,328.499,32,
production,python,hpgmg_jacobi_smooth_7pt_tensor,78:0:0,commute_all,29,29,8,5.0,match,17.841,341.457,38,
production,python,hpgmg_jacobi_smooth_7pt_tensor,78:0:0,mul_one,29,31,8,5.0,match,17.346,339.677,210,
production,python,hpgmg_random_vector_3D,147:0:0,add_zero,5,7,8,5.0,match,15.747,381.588,51,
production,python,hpgmg_random_vector_3D,147:0:0,associate_left,5,5,8,5.0,match,15.024,345.114,4,
production,python,hpgmg_random_vector_3D,147:0:0,associate_right,5,5,8,5.0,match,17.472,373.733,4,
production,python,hpgmg_random_vector_3D,147:0:0,commute_all,5,5,8,5.0,match,14.722,349.579,6,
production,python,hpgmg_random_vector_3D,147:0:0,mul_one,5,7,8,5.0,match,15.271,347.452,69,
production,python,hpgmg_residual_7pt_tensor,79:0:0,add_zero,23,25,8,5.0,match,16.245,338.617,28,
production,python,hpgmg_residual_7pt_tensor,79:0:0,associate_left,23,23,8,5.0,match,15.133,341.687,8,
production,python,hpgmg_residual_7pt_tensor,79:0:0,associate_right,23,23,8,5.0,match,15.240,342.877,8,
production,python,hpgmg_residual_7pt_tensor,79:0:0,commute_all,23,23,8,5.0,match,16.563,345.913,12,
production,python,hpgmg_residual_7pt_tensor,79:0:0,mul_one,23,25,8,5.0,match,16.528,348.305,28,
production,python,hpgmg_restriction_cell_tensor,87:0:0,add_zero,17,19,8,5.0,match,200.323,514.522,2697,
production,python,hpgmg_restriction_cell_tensor,87:0:0,associate_left,17,17,8,5.0,match,157.212,466.117,2156,
production,python,hpgmg_restriction_cell_tensor,87:0:0,associate_right,17,17,8,5.0,match,193.774,521.840,2096,
production,python,hpgmg_restriction_cell_tensor,87:0:0,commute_all,17,17,8,5.0,match,170.546,482.353,1943,
production,python,hpgmg_restriction_cell_tensor,87:0:0,mul_one,17,19,8,5.0,match,241.629,550.726,3385,
production,python,hpgmg_restriction_face_tensor,88:0:0,add_zero,9,11,8,5.0,match,16.864,320.976,557,
production,python,hpgmg_restriction_face_tensor,88:0:0,associate_left,9,9,8,5.0,match,16.579,435.995,334,
production,python,hpgmg_restriction_face_tensor,88:0:0,associate_right,9,9,8,5.0,match,16.203,342.781,298,
production,python,hpgmg_restriction_face_tensor,88:0:0,commute_all,9,9,8,5.0,match,25.614,376.308,375,
production,python,hpgmg_restriction_face_tensor,88:0:0,mul_one,9,11,8,5.0,match,18.814,336.775,863,
production,python,hypar_euler1d_flux,68:0:0,add_zero,1,3,8,5.0,match,15.076,377.948,20,
production,python,hypar_euler1d_flux,68:0:0,associate_left,1,1,8,5.0,match,14.458,371.084,0,
production,python,hypar_euler1d_flux,68:0:0,associate_right,1,1,8,5.0,match,13.677,356.172,0,
production,python,hypar_euler1d_flux,68:0:0,commute_all,1,1,8,5.0,match,17.512,358.307,0,
production,python,hypar_euler1d_flux,68:0:0,mul_one,1,3,8,5.0,match,15.101,348.300,20,
production,python,hypar_euler1d_flux,68:0:1,add_zero,21,23,8,5.0,match,17.950,366.805,115,
production,python,hypar_euler1d_flux,68:0:1,associate_left,21,21,8,5.0,match,18.811,385.149,71,
production,python,hypar_euler1d_flux,68:0:1,associate_right,21,21,8,5.0,match,22.809,394.275,68,
production,python,hypar_euler1d_flux,68:0:1,commute_all,21,21,8,5.0,match,24.222,361.095,87,
production,python,hypar_euler1d_flux,68:0:1,mul_one,21,23,8,5.0,match,20.292,372.950,315,
production,python,hypar_euler1d_flux,68:0:2,add_zero,21,23,8,5.0,match,16.653,334.422,128,
production,python,hypar_euler1d_flux,68:0:2,associate_left,21,21,8,5.0,match,17.279,380.925,92,
production,python,hypar_euler1d_flux,68:0:2,associate_right,21,21,8,5.0,match,17.724,368.739,91,
production,python,hypar_euler1d_flux,68:0:2,commute_all,21,21,8,5.0,match,18.059,369.787,117,
production,python,hypar_euler1d_flux,68:0:2,mul_one,21,23,8,5.0,match,20.586,394.299,417,
production,python,hypar_euler2d_flux_x,66:0:0,add_zero,1,3,8,5.0,match,14.423,317.170,20,
production,python,hypar_euler2d_flux_x,66:0:0,associate_left,1,1,8,5.0,match,13.991,357.541,0,
production,python,hypar_euler2d_flux_x,66:0:0,associate_right,1,1,8,5.0,match,13.373,323.029,0,
production,python,hypar_euler2d_flux_x,66:0:0,commute_all,1,1,8,5.0,match,13.206,344.444,0,
production,python,hypar_euler2d_flux_x,66:0:0,mul_one,1,3,8,5.0,match,15.979,370.901,20,
production,python,hypar_euler2d_flux_x,66:0:1,add_zero,29,31,8,5.0,match,25.550,403.444,193,
production,python,hypar_euler2d_flux_x,66:0:1,associate_left,29,29,8,5.0,match,29.038,391.261,149,
production,python,hypar_euler2d_flux_x,66:0:1,associate_right,29,29,8,5.0,match,21.017,398.717,178,
production,python,hypar_euler2d_flux_x,66:0:1,commute_all,29,29,8,5.0,match,18.184,332.547,201,
production,python,hypar_euler2d_flux_x,66:0:1,mul_one,29,31,8,5.0,match,21.233,348.310,636,
production,python,hypar_euler2d_flux_x,66:0:2,add_zero,5,7,8,5.0,match,14.744,360.031,22,
production,python,hypar_euler2d_flux_x,66:0:2,associate_left,5,5,8,5.0,match,14.584,338.823,2,
production,python,hypar_euler2d_flux_x,66:0:2,associate_right,5,5,8,5.0,match,13.834,390.523,2,
production,python,hypar_euler2d_flux_x,66:0:2,commute_all,5,5,8,5.0,match,16.200,433.175,3,
production,python,hypar_euler2d_flux_x,66:0:2,mul_one,5,7,8,5.0,match,16.201,344.547,46,
production,python,hypar_euler2d_flux_x,66:0:3,add_zero,29,31,8,5.0,match,18.297,338.473,206,
production,python,hypar_euler2d_flux_x,66:0:3,associate_left,29,29,8,5.0,match,16.698,385.496,170,
production,python,hypar_euler2d_flux_x,66:0:3,associate_right,29,29,8,5.0,match,19.427,356.588,201,
production,python,hypar_euler2d_flux_x,66:0:3,commute_all,29,29,8,5.0,match,19.537,405.266,231,
production,python,hypar_euler2d_flux_x,66:0:3,mul_one,29,31,8,5.0,match,20.515,377.412,738,
production,python,hypar_euler2d_flux_y,67:0:0,add_zero,1,3,8,5.0,match,14.916,327.905,20,
production,python,hypar_euler2d_flux_y,67:0:0,associate_left,1,1,8,5.0,match,12.943,315.995,0,
production,python,hypar_euler2d_flux_y,67:0:0,associate_right,1,1,8,5.0,match,23.516,438.474,0,
production,python,hypar_euler2d_flux_y,67:0:0,commute_all,1,1,8,5.0,match,13.537,333.688,0,
production,python,hypar_euler2d_flux_y,67:0:0,mul_one,1,3,8,5.0,match,15.028,450.407,20,
production,python,hypar_euler2d_flux_y,67:0:1,add_zero,5,7,8,5.0,match,14.673,346.880,22,
production,python,hypar_euler2d_flux_y,67:0:1,associate_left,5,5,8,5.0,match,15.863,362.210,2,
production,python,hypar_euler2d_flux_y,67:0:1,associate_right,5,5,8,5.0,match,15.476,362.021,2,
production,python,hypar_euler2d_flux_y,67:0:1,commute_all,5,5,8,5.0,match,19.204,370.558,3,
production,python,hypar_euler2d_flux_y,67:0:1,mul_one,5,7,8,5.0,match,15.462,352.393,46,
production,python,hypar_euler2d_flux_y,67:0:2,add_zero,29,31,8,5.0,match,18.970,355.011,193,
production,python,hypar_euler2d_flux_y,67:0:2,associate_left,29,29,8,5.0,match,18.268,349.560,149,
production,python,hypar_euler2d_flux_y,67:0:2,associate_right,29,29,8,5.0,match,18.141,373.472,178,
production,python,hypar_euler2d_flux_y,67:0:2,commute_all,29,29,8,5.0,match,24.107,388.657,201,
production,python,hypar_euler2d_flux_y,67:0:2,mul_one,29,31,8,5.0,match,21.071,369.149,636,
production,python,hypar_euler2d_flux_y,67:0:3,add_zero,29,31,8,5.0,match,18.043,345.278,206,
production,python,hypar_euler2d_flux_y,67:0:3,associate_left,29,29,8,5.0,match,17.532,367.534,170,
production,python,hypar_euler2d_flux_y,67:0:3,associate_right,29,29,8,5.0,match,25.372,409.061,201,
production,python,hypar_euler2d_flux_y,67:0:3,commute_all,29,29,8,5.0,match,18.617,371.480,231,
production,python,hypar_euler2d_flux_y,67:0:3,mul_one,29,31,8,5.0,match,21.200,367.027,738,
production,python,hypar_generalized_minmod_limiter,140:0:0,add_zero,379,381,8,5.0,match,23.357,429.718,522,
production,python,hypar_generalized_minmod_limiter,140:0:0,associate_left,379,379,8,5.0,match,28.555,450.686,549,
production,python,hypar_generalized_minmod_limiter,140:0:0,associate_right,379,379,8,5.0,match,24.708,415.272,504,
production,python,hypar_generalized_minmod_limiter,140:0:0,commute_all,379,379,8,5.0,match,29.567,439.868,566,
production,python,hypar_generalized_minmod_limiter,140:0:0,mul_one,379,381,8,5.0,match,23.866,449.645,522,
production,python,hypar_llf_flux_2D,132:0:0,add_zero,11,13,8,5.0,match,21.217,348.301,26,
production,python,hypar_llf_flux_2D,132:0:0,associate_left,11,11,8,5.0,match,14.752,365.699,6,
production,python,hypar_llf_flux_2D,132:0:0,associate_right,11,11,8,5.0,match,14.907,340.902,6,
production,python,hypar_llf_flux_2D,132:0:0,commute_all,11,11,8,5.0,match,15.616,344.818,9,
production,python,hypar_llf_flux_2D,132:0:0,mul_one,11,13,8,5.0,match,15.586,349.731,54,
production,python,hypar_minmod_limiter,137:0:0,add_zero,27,29,8,5.0,match,21.836,359.563,22,
production,python,hypar_minmod_limiter,137:0:0,associate_left,27,27,8,5.0,match,15.362,365.129,2,
production,python,hypar_minmod_limiter,137:0:0,associate_right,27,27,8,5.0,match,15.487,352.430,2,
production,python,hypar_minmod_limiter,137:0:0,commute_all,27,27,8,5.0,match,16.886,344.313,3,
production,python,hypar_minmod_limiter,137:0:0,mul_one,27,29,8,5.0,match,17.737,342.534,22,
production,python,hypar_muscl_minmod_interp,141:0:0,add_zero,51,53,8,5.0,match,17.040,427.140,24,
production,python,hypar_muscl_minmod_interp,141:0:0,associate_left,51,51,8,5.0,match,16.353,369.109,4,
production,python,hypar_muscl_minmod_interp,141:0:0,associate_right,51,51,8,5.0,match,15.725,464.235,4,
production,python,hypar_muscl_minmod_interp,141:0:0,commute_all,51,51,8,5.0,match,25.558,375.043,6,
production,python,hypar_muscl_minmod_interp,141:0:0,mul_one,51,53,8,5.0,match,18.284,383.641,24,
production,python,hypar_reaction_update,131:0:0,add_zero,5,7,8,5.0,match,15.319,328.536,22,
production,python,hypar_reaction_update,131:0:0,associate_left,5,5,8,5.0,match,16.004,330.980,2,
production,python,hypar_reaction_update,131:0:0,associate_right,5,5,8,5.0,match,15.700,344.300,2,
production,python,hypar_reaction_update,131:0:0,commute_all,5,5,8,5.0,match,14.910,333.337,3,
production,python,hypar_reaction_update,131:0:0,mul_one,5,7,8,5.0,match,15.741,345.165,22,
production,python,hypar_reaction_update,131:0:1,add_zero,15,17,8,5.0,match,15.774,358.433,52,
production,python,hypar_reaction_update,131:0:1,associate_left,15,15,8,5.0,match,15.522,368.556,8,
production,python,hypar_reaction_update,131:0:1,associate_right,15,15,8,5.0,match,14.886,339.474,8,
production,python,hypar_reaction_update,131:0:1,commute_all,15,15,8,5.0,match,21.085,473.974,12,
production,python,hypar_reaction_update,131:0:1,mul_one,15,17,8,5.0,match,17.291,336.173,95,
production,python,hypar_superbee_limiter,139:0:0,add_zero,321,323,8,5.0,match,19.539,414.357,26,
production,python,hypar_superbee_limiter,139:0:0,associate_left,321,321,8,5.0,match,17.685,437.238,6,
production,python,hypar_superbee_limiter,139:0:0,associate_right,321,321,8,5.0,match,18.461,415.601,6,
production,python,hypar_superbee_limiter,139:0:0,commute_all,321,321,8,5.0,match,23.091,431.700,9,
production,python,hypar_superbee_limiter,139:0:0,mul_one,321,323,8,5.0,match,20.452,447.200,26,
production,python,hypar_upwind_select_const,135:0:0,add_zero,6,8,8,5.0,match,16.247,345.314,20,
production,python,hypar_upwind_select_const,135:0:0,associate_left,6,6,8,5.0,match,15.029,352.929,0,
production,python,hypar_upwind_select_const,135:0:0,associate_right,6,6,8,5.0,match,13.464,332.307,0,
production,python,hypar_upwind_select_const,135:0:0,commute_all,6,6,8,5.0,match,16.261,348.588,0,
production,python,hypar_upwind_select_const,135:0:0,mul_one,6,8,8,5.0,match,16.467,347.913,20,
production,python,hypar_upwind_var_flux,142:0:0,add_zero,64,66,8,5.0,match,19.398,404.642,26,
production,python,hypar_upwind_var_flux,142:0:0,associate_left,64,64,8,5.0,match,19.938,423.247,6,
production,python,hypar_upwind_var_flux,142:0:0,associate_right,64,64,8,5.0,match,18.462,378.325,6,
production,python,hypar_upwind_var_flux,142:0:0,commute_all,64,64,8,5.0,match,30.949,401.511,9,
production,python,hypar_upwind_var_flux,142:0:0,mul_one,64,66,8,5.0,match,19.292,406.966,26,
production,python,hypar_vanleer_limiter,138:0:0,add_zero,16,18,8,5.0,match,15.493,319.017,41,
production,python,hypar_vanleer_limiter,138:0:0,associate_left,16,16,8,5.0,match,14.713,326.886,21,
production,python,hypar_vanleer_limiter,138:0:0,associate_right,16,16,8,5.0,match,16.646,359.830,24,
production,python,hypar_vanleer_limiter,138:0:0,commute_all,16,16,8,5.0,match,15.729,342.511,28,
production,python,hypar_vanleer_limiter,138:0:0,mul_one,16,18,8,5.0,match,16.674,338.237,41,
production,python,hypar_weno_interp5,143:0:0,add_zero,45,47,8,5.0,match,21.421,349.712,168,
production,python,hypar_weno_interp5,143:0:0,associate_left,45,45,8,5.0,match,19.856,367.640,60,
production,python,hypar_weno_interp5,143:0:0,associate_right,45,45,8,5.0,match,18.560,422.710,66,
production,python,hypar_weno_interp5,143:0:0,commute_all,45,45,8,5.0,match,26.452,359.132,82,
production,python,hypar_weno_interp5,143:0:0,mul_one,45,47,8,5.0,match,20.015,362.485,234,
production,python,hypar_weno_weights_js,65:0:0,add_zero,319,321,8,5.0,timeout,,5073.982,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:0,associate_left,319,319,8,5.0,timeout,,5079.995,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:0,associate_right,319,319,8,5.0,timeout,,5073.924,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:0,commute_all,319,319,8,5.0,timeout,,5086.732,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:0,mul_one,319,321,8,5.0,timeout,,5073.038,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:1,add_zero,295,297,8,5.0,timeout,,5084.300,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:1,associate_left,295,295,8,5.0,timeout,,5075.074,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:1,associate_right,295,295,8,5.0,timeout,,5076.077,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:1,commute_all,295,295,8,5.0,timeout,,5086.661,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:1,mul_one,295,297,8,5.0,timeout,,5071.018,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:2,add_zero,319,321,8,5.0,timeout,,5092.476,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:2,associate_left,319,319,8,5.0,timeout,,5078.799,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:2,associate_right,319,319,8,5.0,timeout,,5067.409,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:2,commute_all,319,319,8,5.0,timeout,,5079.334,,wall timeout after 5.0s
production,python,hypar_weno_weights_js,65:0:2,mul_one,319,321,8,5.0,timeout,,5066.874,,wall timeout after 5.0s
production,python,interp_fourth_order_central,144:0:0,add_zero,15,17,8,5.0,match,16.742,369.351,42,
production,python,interp_fourth_order_central,144:0:0,associate_left,15,15,8,5.0,match,16.043,388.978,22,
production,python,interp_fourth_order_central,144:0:0,associate_right,15,15,8,5.0,match,17.338,372.318,25,
production,python,interp_fourth_order_central,144:0:0,commute_all,15,15,8,5.0,match,18.543,391.909,29,
production,python,interp_fourth_order_central,144:0:0,mul_one,15,17,8,5.0,match,16.299,384.626,42,
production,python,jacobi_1d_3pt,92:0:0,add_zero,7,9,8,5.0,match,17.474,363.566,151,
production,python,jacobi_1d_3pt,92:0:0,associate_left,7,7,8,5.0,match,18.220,376.050,73,
production,python,jacobi_1d_3pt,92:0:0,associate_right,7,7,8,5.0,match,16.691,360.254,72,
production,python,jacobi_1d_3pt,92:0:0,commute_all,7,7,8,5.0,match,16.536,373.346,86,
production,python,jacobi_1d_3pt,92:0:0,mul_one,7,9,8,5.0,match,17.558,338.706,304,
production,python,jacobi_1d_3pt_tensor,99:0:0,add_zero,7,9,8,5.0,match,21.236,378.084,151,
production,python,jacobi_1d_3pt_tensor,99:0:0,associate_left,7,7,8,5.0,match,15.375,365.062,73,
production,python,jacobi_1d_3pt_tensor,99:0:0,associate_right,7,7,8,5.0,match,15.164,319.305,72,
production,python,jacobi_1d_3pt_tensor,99:0:0,commute_all,7,7,8,5.0,match,16.226,371.971,86,
